Projekt;Auftraggeber;zuständig;Hausanschlusslänge inklusive;COM_ADRESS_ID;PLZ;ORT;ORTSTEIL;STRASSE;HAUSNR;HAUSNR_ZUSATZ;ANSCHLUSSNR;FLURSTUECK;RECHTSWERT;HOCHWERT;WOHN_EINHEITEN;GEW_EINHEITEN;INST_EINHEITEN;HA_PL_DATUM;HA_GF_DATUM;HA_MIKROROHR;HA_STATUS;HA_DATUM;RV_FARBE;RV_NAME;RVT_NAME;APL_HERSTELLER;APL_TYP;APL_STECKERTYP;APL_AUFGELEGT;HA_KABELTYP;HA_KABELFASERN;HA_KABEL_LAENGE;HA_KABEL_SPLEISS;KVT_NAME;KVT_DATUM;KVT_KASSETTE;KVT_KASSETTE_SEITE;ODF_KABELTYP;ODF_KABELFASERN;ODF_SPLEISS;ODF_SPLEISS_2;POP_NETCOM;POP_GEMEINDE;HOEHENEINHEIT;HE_RICHTUNG;RACK;ODF_STECKERTYP;SLOT;PORT;PORT_2;DAEMPFUNG;DAEMPFUNG_DATUM;BEMERKUNG;DATENEINGABE
;;;;3847B72D1BD809941DA4571C9B1B42C8;88175;Scheidegg, im Allgäu;Lindenau;Waldweg;24;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;B76799744070B9FA9ADF9C285DFD189A;88175;Scheidegg, im Allgäu;Lindenau;Waldweg;26;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;1AFA76B874877BDF6B100D05E6F1D5A7;88175;Scheidegg, im Allgäu;Lindenau;Waldweg;28;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;949FD38BEAA597963A2D458BD787E6FC;88175;Scheidegg, im Allgäu;Lindenau;Waldweg;30;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;1A62077A8958819FB89330BD32F9C1CD;88175;Scheidegg, im Allgäu;Lindenau;Waldweg;32;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;9B0701C6542EF492AABDE7538E957635;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;11316501A4A72031FDD9047D1D41BB2B;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;C2399E9DE97C571E599FED9C1CB9865C;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;3;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;77714215C48F533F9727273C48D0460B;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;4;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;1556F31B92890547921AF7200BDB20F6;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;5;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;07F5F3C7012AF7ADBEB2B245251F0F0C;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;6;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;8BD10B1DEE2888C65C849935B0F91C67;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;7;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;AEC9EE21EB6F2844B7479117A6F8193F;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;8;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;2610002632C4C3A5A40EDDE4433232E1;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;9;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;B521580CE913D24FD1B9A27F63C29905;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;10;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;7FFFE59481C38DF47349B826B46C80CC;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;11;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;DA473F2701E577317E7DA2EBAAE1BED8;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;12;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;553F40C8D56826023047DAD5EF420200;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;13;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;A0F0634BEDFED4E33D4E6DE4F9E7B09E;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;14;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;C650DB283857026C36FB7179423D614A;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;15;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;79550B2C06F8F3ED6854F8E899D2203A;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;16;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;77A9D0221711D6E5AFD32BC0A9D21BC6;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;17;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;D19627ED22CE503AE9DF3743256DD480;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;18;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;393A1B38719D31083746B5C6434E0DC6;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;19;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;4F9713AFA339E06BDAFFDE7296381E1D;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;20;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CC12F5C3A2AA05D1B48653855468FED2;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;21;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;0251C16E070BA0B474623F3B746B0F6E;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;22;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;5B5787D55E6A1082F2D9397126AC7B8E;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;23;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;61F0D21874DBCD0E5C9D09D34F11812D;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;24;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;0DBD623579F794E969A105DDBDEC2AC8;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;25;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;0709DF9909829188AE374C14CAE5BEAE;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;26;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;C6E5ACD07A13133861486160F49D1CEE;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;27;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;5B6B6A70BD5DC7B47866F3EC3031EBD8;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;28;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;E86A184A53B87ADEBF5C7D3FA2DAE57A;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;29;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;F4465D99D5E2BE32C6F0811023EC3DC6;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;30;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;AB7FA28540F2D818AE04FD1BD924E1AA;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;31;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;2414A389892770C1FA2EEFE647442A4D;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;32;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;06F475FF123DC061B44A3CA376EC3EBC;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;33;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;FD81F04335B9132EBA8D8112A406F31E;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;34;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;5C1B9AB71F0869F6F2193BC314763058;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;35;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;FC72A8C41209DC8C6C5E674EB9105E7D;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;36;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;9DD84D74BFE694CF30E88278E560D9BD;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;38;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;F724AD8D636EC71DB5F9E0762644B327;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;40;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;FD72384C3CB261B1DBA4F6213244ADA5;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;42;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;6E36D9890DA52DFE611879A59FF073CD;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;44;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;12EB37E5DAFA3726EF4BD5B85FAAADCD;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;46;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;73DEE8235417FCECABA9CBB2A8ED80FC;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;48;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;99111A804A7F3ED6DC08E2F34B539EDF;88175;Scheidegg, im Allgäu;Lindenau;Wiesenrain;50;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;176884279FBF5E1E7119CB6AE2B0D88C;88175;Scheidegg, im Allgäu;Lötz;Lötz;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;7812A902E240ADEEDDE4DE3704D7DC61;88175;Scheidegg, im Allgäu;Lötz;Lötz;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;49D623E47F81DC611221660ED0BE355E;88175;Scheidegg, im Allgäu;Lötz;Lötz;5;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;E159124D60DC0D4F06E264CD1145E0A7;88175;Scheidegg, im Allgäu;Neuhaus;Neuhaus;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;67FB9FEB85E8659CEF22EAEA3C45391C;88175;Scheidegg, im Allgäu;Neuhaus;Neuhaus;20;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;521CCC03B527D65E85E9AB9A9326D7CC;88175;Scheidegg, im Allgäu;Neuhaus;Neuhaus;22;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CBC4DE4BD09738592C7DE292A3C6FA8E;88175;Scheidegg, im Allgäu;Neuhaus;Neuhaus;24;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;1E11BEA6B63CBFEACFCA4D3734EF0E76;88175;Scheidegg, im Allgäu;Neuhaus;Neuhaus;25;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;5DC85374D7F80B5E763E35069705657F;88175;Scheidegg, im Allgäu;Neuhaus;Neuhaus;26;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;B898308BAC3ABC3364547AF6E92F07A3;88175;Scheidegg, im Allgäu;Neuhaus;Neuhaus;26;/A;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;7087F814D6B8ECB8F97FB0543944DFA6;88175;Scheidegg, im Allgäu;Neuhaus;Neuhaus;27;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;16983DCA838D36C205519701106C4246;88175;Scheidegg, im Allgäu;Neuhaus;Neuhaus;29;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;9EA7BD4BB1693BBC30B487586901B7DA;88175;Scheidegg, im Allgäu;Neuhaus;Neuhaus;31;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;452FF1154EC9E6C497C6FCB12F921A04;88175;Scheidegg, im Allgäu;Neuhaus;Neuhaus;33;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;4A6826FC7DE7F471D720F7EC60F7B65D;88175;Scheidegg, im Allgäu;Neuhaus;Neuhaus;41;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;557F67B8789239E109EEFC066DE55CC0;88175;Scheidegg, im Allgäu;Neuhaus;Neuhaus;44;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;8E778A87E2C5369FE6578EB5CD6C59E8;88175;Scheidegg, im Allgäu;Neuhaus;Neuhaus;55;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;2AF382D32B2BE874D8556E5A3E654B2E;88175;Scheidegg, im Allgäu;Oberbuchenbühl;Oberbuchenbühl;122;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;E12E01D1F425DAB71067FE006C6AD78F;88175;Scheidegg, im Allgäu;Oberschwenden;Oberschwenden;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;B114CFC4349C457E75D080B122E61E07;88175;Scheidegg, im Allgäu;Oberschwenden;Oberschwenden;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;12430CE840826E5C209B6D1DF49CF927;88175;Scheidegg, im Allgäu;Oberschwenden;Oberschwenden;3;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;830BB85249BB2D6748A8510F8E90D746;88175;Scheidegg, im Allgäu;Oberschwenden;Oberschwenden;4;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;1A96766D69DEB05FE073950BE6C56281;88175;Scheidegg, im Allgäu;Oberschwenden;Oberschwenden;5;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;BCCDCF2FF520715E8C3A247F0E5BF031;88175;Scheidegg, im Allgäu;Oberschwenden;Oberschwenden;6;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;94CF738F792BA2ACF1049D37E93A002F;88175;Scheidegg, im Allgäu;Oberschwenden;Oberschwenden;7;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;517F2D78EBAB8D82B1FCC9AA31A01291;88175;Scheidegg, im Allgäu;Oberschwenden;Oberschwenden;8;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;ED7355241F7DF3EC357F725BF81EF9E5;88175;Scheidegg, im Allgäu;Oberschwenden;Oberschwenden;9;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;57234B23211C8A79E61BB4BA6664A307;88175;Scheidegg, im Allgäu;Oberschwenden;Oberschwenden;12;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;E645FC7EF6F5C70CA86AFFB692FCD423;88175;Scheidegg, im Allgäu;Oberschwenden;Oberschwenden;15;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;AA9D02C62631F96902852F0EB74C6739;88175;Scheidegg, im Allgäu;Oberschwenden;Oberschwenden;20;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;FFDDA315F098C33DB596DDF7CEE84E5B;88175;Scheidegg, im Allgäu;Oberschwenden;Oberschwenden;25;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;187DB62E56D6337E5741D8A4B9730E2D;88175;Scheidegg, im Allgäu;Oberstein;Oberstein;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;B93F4B258A577F7433F038D22DBACCF8;88175;Scheidegg, im Allgäu;Oberstein;Oberstein;5;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;7F96FC0964877125821CC63581E237B7;88175;Scheidegg, im Allgäu;Oberstein;Oberstein;7;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CCCAF77FF9C0608DB17DC1BDD16744F7;88175;Scheidegg, im Allgäu;Oberstein;Oberstein;10;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;D25A9E0E15218EE95B275BC2600CA735;88175;Scheidegg, im Allgäu;Oberstein;Oberstein;11;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;973FF61A4AA8F4E20C396332A1BD0740;88175;Scheidegg, im Allgäu;Oberstein;Oberstein;17;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;415F8FD01ACA3D08C279B2BBA45E5FAB;88175;Scheidegg, im Allgäu;Oberstein;Oberstein;19;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;74836D9C265952FBE5F3239F5774A13F;88175;Scheidegg, im Allgäu;Oberstein;Oberstein;20;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;2C363AFE1D16FD94A1EDA627524177AF;88175;Scheidegg, im Allgäu;Oberstein;Oberstein;21;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;479D5766F9A770E8831FF318D6AB804B;88175;Scheidegg, im Allgäu;Oberstein;Oberstein;25;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;6AE8841E32A3B965229FCF8ED8C55F9E;88175;Scheidegg, im Allgäu;Oberstein;Oberstein;26;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;4257608C7A52340EE1F60993987CB695;88175;Scheidegg, im Allgäu;Oberstein;Oberstein;29;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;FAE072FBF737391F179F411FD3256919;88175;Scheidegg, im Allgäu;Oberstein;Oberstein;31;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;EA00FF563C640EB6A3A9FA3C27FCBAF2;88175;Scheidegg, im Allgäu;Oberstein;Oberstein;40;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;C8F996BF95D6B80534965C52636F672F;88175;Scheidegg, im Allgäu;Ostkinberg;Ostkinberg;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;2309C5A25CC7138229DEB865A34C6422;88175;Scheidegg, im Allgäu;Ostkinberg;Ostkinberg;6;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;B3E8BF97CC4025479C1D4C223EEF3A8F;88175;Scheidegg, im Allgäu;Ostkinberg;Ostkinberg;9;/A;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;E857028A3E44F82F03316D133383EBF7;88175;Scheidegg, im Allgäu;Ostkinberg;Ostkinberg;9;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;A955B4BD316D53FDFEBFFEFC9B00C15A;88175;Scheidegg, im Allgäu;Ostkinberg;Ostkinberg;11;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;99792D2986656C79549AFDBADFCFAED9;88175;Scheidegg, im Allgäu;Ostkinberg;Ostkinberg;12;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;63923429176A2271234E9BBDB2302812;88175;Scheidegg, im Allgäu;Ostkinberg;Ostkinberg;14;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;F69398C0DBB9A78B3409152EC5C5FBC4;88175;Scheidegg, im Allgäu;Rappenfluh;Rappenfluh;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;48B574F1D0391439E755D1C39F71A5D5;88175;Scheidegg, im Allgäu;Reute;Reute;63;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;D99038F492AF3A67725BAD734D89479D;88175;Scheidegg, im Allgäu;Rickenbach;Fürstenmühle;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;B208A5EFCB4B4E0AA7F468BBDD93D793;88175;Scheidegg, im Allgäu;Rickenbach;Rickenbach;4;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;136AC0B6654FC796C37130228FA2B961;88175;Scheidegg, im Allgäu;Rickenbach;Rickenbach;10;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;00335EFEE233BBE329FD484B4EB083C2;88175;Scheidegg, im Allgäu;Rickenbach;Rickenbach;12;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;808859E04F297395B52A98DB68DB4CBA;88175;Scheidegg, im Allgäu;Rickenbach;Rickenbach;13;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;B106A519CB25C1385D05F56C1EFED960;88175;Scheidegg, im Allgäu;Rickenbach;Rickenbach;14;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;CB19D57FB55C6961BF20B4A16C2F3B57;88175;Scheidegg, im Allgäu;Rorgenmoos;Rorgenmoos;112;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;83FEFE20898EDBB5561794B36E2398DB;88175;Scheidegg, im Allgäu;Rorgenmoos;Rorgenmoos;113;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;716757B280AB4EFB0F28F5B15C06A33A;88175;Scheidegg, im Allgäu;Rorgenmoos;Rorgenmoos;114;/A;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;2941FE0D5B1E96F8B578F552B094F8D2;88175;Scheidegg, im Allgäu;Rorgenmoos;Rorgenmoos;114;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;31BE57F052902C23325AB4D7A9372F48;88175;Scheidegg, im Allgäu;Rorgenmoos;Rorgenmoos;115;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;B12D7B416E2D43134102FE64E0A6469E;88175;Scheidegg, im Allgäu;Rorgenmoos;Rorgenmoos;115;/1/2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;B98D1B67E0F68D0797C7E71269AB1AEF;88175;Scheidegg, im Allgäu;Rorgenmoos;Rorgenmoos;131;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;6BD170400214D7E64DBCB2910B084995;88175;Scheidegg, im Allgäu;Schalkenried;Schalkenried;3;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;DE1EA367FB64DD255A192D04EA3FC59E;88175;Scheidegg, im Allgäu;Schalkenried;Schalkenried;4;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;B2A498F2825EFCECD699F9DEB4E07E99;88175;Scheidegg, im Allgäu;Schalkenried;Schalkenried;6;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;ED9957A85E7AAC6CE9A603924A863C47;88175;Scheidegg, im Allgäu;Schalkenried;Schalkenried;7;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;73ACDA18B5AD53C29A5733938B8B5176;88175;Scheidegg, im Allgäu;Schalkenried;Schalkenried;8;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;BC703D40DEDE9B53C4D3220B108FC83C;88175;Scheidegg, im Allgäu;Schalkenried;Schalkenried;9;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;D32E65A42C16DCCA4C1B897CDA683431;88175;Scheidegg, im Allgäu;Schalkenried;Schalkenried;11;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;0A2F95CF55BC39F975F8232AE3B27629;88175;Scheidegg, im Allgäu;Schalkenried;Schalkenried;12;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;E4913E542689FBC69DA35F54CA8E4674;88175;Scheidegg, im Allgäu;Schalkenried;Schalkenried;13;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;4DF5212644775C7F162DE499EB63FE97;88175;Scheidegg, im Allgäu;Schalkenried;Schalkenried;14;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;B962D04D6F4F3B11894226F580139B3B;88175;Scheidegg, im Allgäu;Schalkenried;Schalkenried;15;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
